Gen,Best,Worst,Avg,Timestamp
304,8.11761,8.76304,8.37236,2017-11-08 09:37:13
305,8.06137,8.91507,8.35981,2017-11-08 09:37:17
306,8.06137,8.86630,8.34494,2017-11-08 09:37:21
307,8.06137,9.15571,8.33941,2017-11-08 09:37:25
308,8.06137,8.85818,8.31056,2017-11-08 09:37:30
309,8.04265,9.01481,8.29077,2017-11-08 09:37:34
310,8.04265,8.81388,8.28294,2017-11-08 09:37:39
311,8.04265,8.96005,8.28958,2017-11-08 09:37:43
312,8.04265,9.34295,8.27358,2017-11-08 09:37:47
313,8.01030,8.68129,8.25831,2017-11-08 09:37:51
314,7.98911,8.94346,8.24488,2017-11-08 09:37:56
315,7.98911,9.63894,8.27685,2017-11-08 09:38:00
316,7.98911,8.88300,8.28927,2017-11-08 09:38:04
317,7.98911,8.70356,8.26312,2017-11-08 09:38:09
318,7.98439,9.19885,8.25431,2017-11-08 09:38:13
319,7.98439,8.77895,8.27140,2017-11-08 09:38:17
320,7.98439,8.99031,8.27758,2017-11-08 09:38:22
321,7.96561,8.67839,8.24285,2017-11-08 09:38:26
322,7.96561,9.70012,8.26227,2017-11-08 09:38:30
323,7.96561,10.71234,8.28971,2017-11-08 09:38:35
324,7.96561,8.99285,8.24633,2017-11-08 09:38:39
325,7.95433,8.59483,8.23235,2017-11-08 09:38:43
326,7.95433,8.66980,8.24596,2017-11-08 09:38:48
327,7.94540,8.89901,8.24916,2017-11-08 09:38:52
328,7.89326,10.45645,8.26124,2017-11-08 09:38:56
329,7.89326,10.87728,8.26642,2017-11-08 09:39:01
330,7.89326,8.69156,8.24280,2017-11-08 09:39:05
331,7.89326,9.56967,8.22036,2017-11-08 09:39:09
332,7.89326,9.49072,8.20026,2017-11-08 09:39:14
333,7.89326,11.01695,8.18437,2017-11-08 09:39:18
334,7.89326,10.57952,8.17644,2017-11-08 09:39:22
335,7.89326,8.72435,8.15035,2017-11-08 09:39:27
336,7.89326,8.73854,8.14792,2017-11-08 09:39:31
337,7.88871,8.74983,8.14387,2017-11-08 09:39:36
338,7.87837,8.74132,8.14823,2017-11-08 09:39:40
339,7.84983,8.92922,8.17218,2017-11-08 09:39:44
340,7.84983,8.87409,8.16241,2017-11-08 09:39:49
341,7.84983,9.47494,8.17518,2017-11-08 09:39:53
342,7.84983,8.73097,8.14649,2017-11-08 09:39:58
343,7.84983,8.72186,8.12779,2017-11-08 09:40:02
344,7.84983,9.05669,8.12108,2017-11-08 09:40:06
345,7.83133,8.56277,8.10245,2017-11-08 09:40:11
346,7.83133,8.59992,8.10047,2017-11-08 09:40:15
347,7.82539,9.77645,8.11490,2017-11-08 09:40:19
348,7.82539,11.51293,8.13991,2017-11-08 09:40:24
349,7.82539,8.55124,8.12437,2017-11-08 09:40:28
350,7.82539,8.69085,8.10974,2017-11-08 09:40:33
351,7.81011,8.76564,8.08393,2017-11-08 09:40:37
352,7.78804,8.82199,8.08843,2017-11-08 09:40:41
353,7.78804,8.51368,8.09543,2017-11-08 09:40:46
354,7.78804,8.48313,8.10716,2017-11-08 09:40:50
355,7.78804,8.42825,8.09206,2017-11-08 09:40:54
356,7.77077,9.07654,8.07613,2017-11-08 09:40:59
357,7.77077,10.11160,8.10469,2017-11-08 09:41:03
358,7.77077,8.91037,8.10184,2017-11-08 09:41:07
359,7.76929,8.67335,8.06170,2017-11-08 09:41:12
360,7.76929,8.79393,8.06593,2017-11-08 09:41:16
361,7.76929,12.31833,8.08589,2017-11-08 09:41:20
362,7.76929,8.62159,8.03286,2017-11-08 09:41:25
363,7.70191,8.75397,8.02734,2017-11-08 09:41:29
364,7.70191,8.71734,8.02510,2017-11-08 09:41:34
365,7.70191,9.97401,8.02959,2017-11-08 09:41:38
366,7.70028,8.68855,7.99633,2017-11-08 09:41:42
367,7.70028,8.56271,7.98447,2017-11-08 09:41:47
368,7.70028,11.50840,8.01162,2017-11-08 09:41:51
369,7.70028,8.30906,7.96875,2017-11-08 09:41:55
370,7.69677,8.75523,7.96452,2017-11-08 09:42:00
371,7.69677,9.79464,7.98794,2017-11-08 09:42:04
